x1,x2
5.722606355123509,4.720160933379043
2.242564733460477,4.667737843712926
5.919854968279983,4.199767190094143
5.894422856576137,4.748958541242349
2.957052562237075,9.580916026044708
5.688202285743614,4.794104108048832
5.184614147404388,3.9676082431506443
5.817755222260166,5.824396479928776
3.0527448594004722,11.454024775683283
5.010443930572881,5.168747595228189
5.535812867448968,5.244241743230572
5.590431712327415,3.577034833777598
5.2130299181502915,2.226223946464574
5.43742720564442,5.561027676619905
4.626161558199041,5.286194942554316
3.2959805618065814,3.238009806265106
6.417087234871099,4.904501926690355
2.7331099735296083,10.624273120955682
3.9918093767398943,4.717912669666031
5.669136111913606,4.207746381863848
5.981177855667182,5.0652898753983395
5.44914700195456,4.813828937335882
5.417172093687926,4.389742248226572
5.397739230413401,3.267882570590137
4.576064940097291,3.338424937602201
2.6470754302899735,4.4313273866055205
4.085344768728863,5.522879666917604
2.499817837910706,6.1101776169584845
3.2343239121209235,6.835512258561231
6.254342453901986,3.5148206298894213
5.609938681511683,4.3294387984867235
4.604724490274052,4.086503748801944
4.214791939573089,5.38614690099219
5.039959129599397,4.696065323479857
4.535935956382675,4.491879007584313
3.05559684919698,10.136130002640876
3.1247814470151143,8.198090819072531
2.6724856614621806,5.382895095161692
2.5143417508802175,4.33187298011586
4.413900930072206,5.536113124929707
5.327456660633034,5.849670252448494
5.47269255957497,4.045207323208341
5.136765197735565,4.830489643429855
4.248406440940937,6.895383625476668
5.099453353832281,2.762038516945025
5.11345325242246,3.8512420123803373
4.462972272430447,4.124890357805304
4.284871102396298,0.9649439286481218
4.893198610930429,5.570058590207603
2.840253642625206,7.263233276385442
3.048725973346598,5.958417468235639
3.410163810070349,2.1695127768698073
5.5791485186089576,4.900979274438159
5.433434064131534,5.560455077471669
5.413889930952951,5.391130967197558
4.74852945637638,5.0343925265848
3.5947173096328813,3.2660775967703377
7.167463151493655,6.371067390768662
2.723929744992926,6.390682788179001
2.834163431636345,5.426384062725519
5.688773426782927,1.961721923708891
5.849581956881659,4.103911192224221
7.56151932034898,4.648280838478344
5.737751166575941,5.031183126039229
6.244861126105186,4.07506748524532
4.619540020850573,6.4372590804360765
5.931840284964032,7.201103138754593
5.351746393807249,4.602969200421275
3.0375391708187136,11.390422766924676
4.134777236285066,3.153003822809373
3.519984834100589,15.099165448044888
4.606006079677652,6.144593338827381
5.710439509836185,4.140122184262978
3.0692842448964672,9.444824933691896
3.496512141257014,5.233553201657226
3.356093664071469,5.7319274772690685
3.1463838437347964,3.1601160902048884
6.359370079874555,5.1946362250040785
5.8468794085826845,5.0203080065604055
5.173403546885424,4.282970380210166
6.276183503331237,3.1018546155846765
3.592950215882815,5.226873018012737
5.726530552947151,5.02141090704854
2.6302481258620736,3.578604790643356
3.333605435406809,5.045608834464515
2.5123862612895675,4.719605964381427
5.66252237059315,7.716704241323919
6.432334878044642,5.430719256469985
3.785436439541212,2.077125915923273
5.2357991382200755,4.203042346718794
3.041781011679218,11.457639278980809
5.402048212503512,3.2976785948999674
6.226380282560513,1.868095181255819
5.54142559377343,7.570321980944598
2.866837898512656,4.758630545298634
5.302065802708614,3.6252175911513467
4.988812170473812,4.537417185943423
2.467201144638392,12.37110391175256
2.928212390511329,11.249178323210757
5.206487804466475,4.197410397245393
6.296250816836148,3.206717494644603
5.3872639826498805,4.8988480444383935
3.130220257102348,12.609535867441318
5.7355336374246955,5.357637829515743
5.842499036383414,4.875690732742047
5.8351107284957955,4.733934743758656
6.465654509521053,5.472451014355301
2.9600132448115795,17.567981175976445
3.2825735872576174,3.2012973650551495
5.581359367516401,5.353112300877775
5.215385252410894,5.79727256116928
2.854833126757556,17.14342162842111
5.023689079948624,8.179864488823513
5.214036886200945,5.195282098489704
2.5554297789045393,4.314832062634569
6.265198900726954,4.379605506503884
5.695656800213673,4.1220984602265665
5.195221073868182,5.013908410739067
2.5810328862876184,4.4565496726965765
5.323073989565074,3.7921776146885064
6.622637078765492,3.6645431496401275
4.770934719180567,4.107783146824392
2.9820365960068056,7.909359415194879
1.9487533825068035,5.032315471187575
3.0170831869396997,1.7071125962861349
6.938525473019542,5.042381228696126
4.524648028318557,3.14151206225902
2.876220668791327,3.9608739198446195
3.2800902982150157,9.599952299050283
5.639583913964588,5.661275108883045
2.789180503481079,8.132015478407224
5.633111492317281,3.948504917480724
2.4802497352503154,6.134532448697219
6.08285699736502,6.132315942547345
5.825229098855718,5.653682708811319
3.107278290639922,4.260832245799562
5.777195667586817,5.8659435841485985
5.736410557155105,5.868472321501196
5.820651857378664,2.0004655016297614
3.02007758311156,5.730352140572023
2.42788809623352,3.4989405663784856
3.9591276455378814,4.870179828327447
5.726540037343882,4.041848214104282
5.548908501000193,5.32468165322885
6.579826189166921,6.148495298580351
2.426833624855337,3.6883094116902804
3.7662611482385966,5.238576110050471
3.8009851266040044,4.811752961646433
5.455081718362987,1.5912879235283093
2.698735255004973,9.584795420514423
5.403656186956586,4.585864740789372
5.48878784586511,4.497764272037858
3.002442311227972,11.892293704402883
8.410014023049731,5.566408677397475
3.7817685428481127,3.211221479915488
5.4901699064574565,5.944404972090243
3.176648015030942,5.376681037213567
5.969952932922829,5.6855361331812
4.606690589935162,5.267045547583653
5.271049352932206,5.7166326561616065
2.140083446489992,2.013516436948961
5.013733583379794,5.315727281074772
2.1220030821490554,6.275395475321767
3.190194929381138,7.427515880151402
4.157548348760286,6.927369755230228
4.508658126707265,5.132519385828058
6.488194368415599,3.414925956696744
6.073053319525874,3.6430169331618854
4.311114214489314,6.651991837443339
5.289939970819915,4.718420321436521
2.9734915969444238,6.586804089142543
4.851529204500467,5.149484100739509
3.3031487920435225,7.086504307044863
4.849452751734344,4.555171115669793
2.722221250667505,5.026267922207089
3.1096383119674273,5.101625850093936
6.70240504695127,5.585139457461077
4.95862984305202,4.586245620390769
5.962649781984788,4.204556205686014
4.75891475055974,4.854190676557657
5.496450119045429,5.451488126913869
5.873338151954465,4.0578147315906605
4.923140229198659,6.110390972357463
8.589957410913662,5.317410448799421
4.917169330047144,4.432793163022997
5.491356278554506,6.4478097114496045
5.1651236998132575,5.170627083619082
3.268824165713823,4.953956553589365
5.297447414134705,4.518614795517783
2.839406929640114,3.8817887800544395
5.23756074592898,5.779965739457589
2.853057978480483,4.204086442286654
3.0066436700413552,7.229660960421496
5.160661169052011,3.055020141188395
3.1133307312469967,11.4645340225488
2.9939717747952246,2.8270021646679684
6.853227172609738,4.400802264967077
5.916066080728559,5.926774600454792
3.305279333872366,5.089672538645518
4.606399532409185,3.4625570508733587
6.186627570820237,4.344984347340138
5.366705318182697,5.347942228821882
3.325758012596901,4.48219999730203
2.7897043618424346,2.41252359160799
2.526107326427897,3.9288424555824744
3.6689498110179004,4.367022707784805
2.825615089544124,6.010864671509404
5.664658865972717,4.43409014489892
2.83465761975264,5.9098176273966505
4.920893144361367,6.7690833257701195
5.502252532754675,3.7681130503361837
5.758008294059649,4.087921489810206
2.9798773991459537,5.346842661909799
4.65651688069573,4.90851336461329
5.348471907317156,4.4106796774321015
4.577751503094483,5.628068019960322
3.018104361617768,6.884904474065967
2.842699881960123,3.0215063348196467
5.259122676317706,4.218493980296289
3.9704801244551193,6.374748683230655
6.593267634541284,5.028149910224203
4.374173070725953,6.124932835704643
5.478226715317554,5.5600709639216
5.8311066909531934,6.396094645652369
2.9949843850479962,6.041024216768161
5.619829348279479,4.18977700581048
2.9902213884220052,8.267174612603704
3.5952233055128504,5.392030398057523
5.92969804524521,4.245931190630541
3.0714283778750273,2.995072347571084
1.6156050646444993,1.4499358330821803
8.214025167570501,5.205355682251457
5.0881520117143335,3.2678022867089878
3.9031225553231055,5.410368702671538
6.11287822436181,5.055689918554921
6.187235607995208,2.398031403860801
4.33530729513489,3.6058841562465855
4.558062519031418,4.459864871571994
3.430582529475708,9.540643463570976
2.9337290486235204,2.4697908236065276
4.73530696709586,1.5982721581106611
5.467050981095558,4.580295144154598
3.210541464780058,3.8026173520437947
5.991414656914683,6.1178344005497225
5.225256411219518,5.2332004347093095
5.293456806169553,3.4919594535538288
5.615386397477638,4.633610286911577
4.5603115677226835,4.622764325903726
3.640141182766919,4.8500643995324335
4.204691005820197,3.9889673132967447
5.95072335016768,3.810835300727594
5.065141318837548,3.9786032282759662
7.675930822250759,5.466492816749508
2.6582548826193597,8.130695159250923
2.804063185187429,2.889217340779343
6.037420087851304,4.05760849053171
5.152743248465114,4.4672035470593405
2.8429857540807837,9.167240177007024
3.560100755145677,3.442778807490299
5.809488924811123,5.883399568932427
2.766990010898116,3.160383859031839
6.571374269974373,5.526107750448543
6.090409874822559,4.586890047203285
3.3444891613579735,2.4213019004628444
6.116921230432717,4.809682634308947
2.752880794494511,3.4637407973205794
2.8831892927885967,7.507064433855026
2.910965560671404,3.803070788780537
3.2935644669667834,9.562871133292887
2.4291762247448663,5.48052028296671
2.6128883906535556,5.775469595124642
2.217238113381125,3.0944159685287413
2.7611986285603884,10.369470857646817
5.385447615866609,4.73096951573934
5.197180124170833,5.636077950574789
5.620081204766421,5.341690885958164
4.458836669304619,3.6707012770782006
5.2068104292821475,4.795730512192701
4.858727685148006,4.626634180476232
5.186904815437138,4.395057733638365
2.8008709286839726,8.305863684545384
2.6006452290379865,8.171810057036637
2.7642398183783348,4.848373063734145
2.0408732460794967,2.2062006566253323
2.326609929356562,5.507661768888718
6.365199907463624,7.52835647520895
2.705208075161203,5.96245031912485
4.446763185237427,4.461288103450932
3.4310417323708906,5.208641906487007
3.3136676177193696,7.323140520946913
5.1250524843098315,4.1971140428243645
3.1051523706770157,7.365606414428209
5.766116343132457,4.312903191804432
3.0508392566047493,6.798676782544916
4.567813401122307,4.480508089560004
4.740300323720874,3.8538794351015135
5.751658682027093,4.844060225981767
5.106297803350306,4.8565482218541645
5.2649428721155624,4.846853929131216
5.870964959854465,3.4617745502497472
5.974447740541753,5.418027753723772
2.724706659430434,6.634201670467505
5.286121114860275,4.188703665213251
4.7526117884058445,3.0213343331106435
6.08968115634654,3.9916513999675436
6.310094560652858,4.229320740327833
4.950988517809397,3.573306578702221
5.826750660769257,4.106417748671932
2.4136500846136015,3.431521656205523
2.572175472812625,3.5449091360284695
4.176427641544654,4.7204088464824725
4.984032331097315,5.479732515522512
2.980433412061602,2.4383994914707388
7.035159500339407,5.732710942769356
6.360706146151933,6.446104109943138
5.805688612640243,4.9632928043810045
6.427099743778067,6.073009285961657
5.388008918127115,4.089087338233324
3.197866917085692,9.62586933186186
5.349043392791542,2.17882214261081
5.2949751913180805,4.691089966785027
5.917210604143438,3.5453724029638973
3.8099956392970085,4.725145895969516
6.102550621035864,4.97865358092944
4.918766957337362,6.356188068085139
5.0475636950070735,4.036418762896074
6.015706531470353,4.0362230210045285
6.607775040062354,6.315236628744281
5.149603694540529,6.0780317943269635
3.1663339568621076,14.71549844448501
4.921435675703043,3.8769924572767964
3.0937423475817734,22.6268091872381
6.060502203458151,5.906285386519303
4.80195040184656,4.4940182000112125
2.7907328248946808,6.21096095325999
5.585314725192297,3.293337434543748
3.006734655381373,6.64410233308243
4.466927597489426,5.1493379184464985
2.898074987001885,4.969868191532165
6.309147944778692,4.278690089462117
2.9426488047706454,6.153140304595233
6.244819045395312,4.382490793369715
4.9578601995823215,5.249046128955683
6.695883140400606,6.205540564480287
5.435652880727648,4.307328706648144
5.01506598859453,3.647488431906493
5.011319690153524,6.10676859211856
3.8486057987042743,2.8813406513802073
3.5334691559334086,5.4826354994557756
2.437578129271057,4.9074685841554135
5.2817577608174915,5.67843607640868
2.9069165529180565,3.1780846668447946
4.140824190745331,3.3509336686408018
4.59345442625589,6.324736965627252
5.651587599464573,7.0178093716058925
5.250641275099517,7.447802753592907
5.780922209119287,4.574360670116827
5.783952156747267,4.001441327095321
5.251052924735307,5.022480296153736
3.1906691860957133,6.110562740292767
5.719853694207319,2.5535703004516175
3.4030988080400157,4.518270730714134
2.4347320061532685,3.3625198965058662
2.831815718841738,7.3253808331399455
5.386576636650771,2.1314698754283636
4.289887832644036,4.3529523605912726
5.811147653029188,5.454242985318491
4.915167801953242,3.301589521038059
6.811933639799956,6.158222668795958
5.593107931179067,3.9113279596773647
5.493388212075721,2.568066809956296
2.8665880818485885,7.862402996083305
6.600962396812347,4.6378088659450185
4.927909239931609,4.940145602304148
2.938185837276585,6.524263432877117
2.401449715639102,3.554767330089334
5.358481409564508,4.911429373800064
6.106647823910425,6.55356466849423
5.5206378513025225,6.974891085357358
5.611862079163102,5.125320968053051
6.268824514067791,4.765200605885582
4.531905319870255,4.058345740601104
5.023462317385011,4.733413081570823
6.171974909840874,6.705940278708773
7.826007381782059,6.186891344599081
5.739562108981543,4.021657375138455
5.480969938278996,6.017333383434351
4.777760329423555,5.15406483644587
3.2765064184456945,2.3174533274167075
5.470047031161418,4.845523580995034
5.2297707619856215,5.829227580626181
3.167482200347152,7.913265486087667
5.036309160569662,4.7833067459440795
6.029407233566397,4.358362382837629
3.1538024702004797,5.462762370170349
5.814685304806055,6.673974495271047
4.945579309356366,4.50796620760535
2.4800821249359766,1.4012383012900607
5.61344217557435,5.454531871868811
5.072687542652108,4.672108937368788
4.770707181775501,5.13542598524553
4.9607036183316335,7.151633273290122
5.673344078012807,4.535299918450476
3.0251141905709678,5.932970613340339
5.405128147996801,4.867617509031114
5.382534066856023,4.4152396294736915
2.753799717917614,6.673252204926056
6.575109607211364,3.4840661414086274
2.823938841798288,1.7843443278008044
5.798465496411548,4.380009082286622
5.322618163822258,4.265347142318395
4.725077106005375,4.144556337330349
3.559794657579025,7.399277603725487
5.296496172840285,4.4393788598792305
3.0478830260932637,1.9970491208517598
2.5379524840908987,3.3028085496073705
3.0900089021934907,2.0070618866098657
4.901649941207742,5.771524509184776
2.4548436228269104,3.074327127964061
5.050779766622959,4.022852822445144
5.065295777572665,6.042530394011808
2.4448178943781125,2.3320882443304627
2.762290489156385,9.591379670167388
2.8548829244245106,4.687098427316956
5.98508073670299,5.162299844726136
4.8115944995297655,4.4538770885845915
3.327981143600532,4.080587484569473
5.92988203239804,3.2358461412363093
3.1286459230604096,10.107222164204437
5.696013305529956,3.339405981200142
5.688566242155513,4.714349109820596
5.033164607791049,5.071584807845888
5.8574635670502015,3.624471820985258
4.124925753997426,3.970655389435603
3.118042356917884,9.814990386959938
2.624839505741781,4.290141032320033
2.8492840821394108,6.449868316330885
7.42976031619552,4.760286221469198
4.981869355965616,5.248755297883864
6.196410924658485,5.067135877905253
5.997882915831766,4.616762457261947
3.099514398976608,3.7354205033323398
6.293714664070574,4.753797680536202
2.8039357780177157,5.134936191539791
2.8787853521564664,2.6368993170728126
5.495892509791755,3.5378928912428935
5.4047941214949775,5.273161605041468
5.28398023024461,5.752218996652669
3.117908125633977,7.0059317485227
6.561098752136123,6.669371151628888
2.9232781966539916,10.332783256763506
5.776300590177309,4.8820719962273
4.9064013005163165,5.791671435624638
3.052359944238186,9.320034528999809
3.47519613459527,5.617042170629891
2.8931365773000337,1.2931693102692223
6.1282094569288175,3.287999985422209
5.074404711298477,4.134622339593491
5.3867473770101055,4.873988472872999
4.306979263817965,4.611123302881161
6.013469373424231,6.366679178718282
3.4380461640746285,3.624154350263741
5.123476630403388,4.409437685542998
7.297386885797923,5.2033645246957105
5.812259617020573,4.846449677829962
5.997515389192003,5.518071633615082
5.697729324399571,5.17668023412991
5.7953215399984375,3.102653251279732
3.174615380621386,5.13101707977364
5.746731178010329,5.313965152499215
5.082398286654412,5.13775369227713
5.639114622313915,4.705847565154436
2.2871200980653454,2.1180721953604382
2.4280411304212564,1.8565711346294478
2.829419472551722,11.940491962381175
4.657057747811277,6.7073620136715535
8.833292001949125,3.7956330514659564
6.122596326884365,5.229397945523384
4.653719663214195,6.718209812430197
3.218838741353001,4.04284717219185
4.853928122616455,5.895780511037257
2.7951647018075705,8.708130202089617
5.83615792943766,5.172031136780468
5.748027824129092,4.30791384337163
2.9764053899181104,7.321857268154268
4.654758265303335,4.979905451624203
2.7595797678343748,3.838689795277404
3.1523417425774203,8.139158900382848
3.4138660650437607,5.764108223683774
5.346984295866465,5.611061200073943
5.128866681421178,4.211523174381786
5.506700929109019,4.772507188385074
6.013802180700587,4.365917926919854
2.3983349633340167,3.5164333139483968
4.979439266303697,3.498585788819216
5.937928270385979,2.221330358333949
6.731887446397895,3.17668285647721
5.319836206287007,3.5757747289019575
6.192669783918377,4.111415375243038
6.483373859619178,8.208160913916494
5.475714255600365,3.3714097840881534
5.10674244300046,4.4345098053691325
5.4702497358566315,5.473766254056195
1.785241365799573,5.695377147860649
2.442871767458395,5.426768922217504
5.402475074397784,5.662647364031804
4.7075800019836835,5.1297823224618435
5.218608797659145,4.575805111768645
3.710680903387182,5.7805411094965
3.5744470129929407,2.3870809043159174
3.125706193255138,3.005050079090842
5.856115653066023,4.592953459464515
2.8736595037347543,6.222003815415947
2.42298965482039,6.511257847912171
2.9517127023729133,6.24163726289874
3.0350513757688815,2.0278741833568805
4.421232665986532,3.59730932259691
5.759205981267332,4.1886657677297015
3.0074618950643432,5.963580628342911
5.879525282761104,3.7872530389542582
5.925839936614525,4.020094172688072
7.2555812866966765,4.932657347190847
3.0567862641773296,5.188566145301838
6.260476866695532,4.660976542433665
3.4923090701459376,9.151876804722463
7.697804661469874,6.221356129313342
4.761911613344066,3.4459322737457905
4.807694525982844,3.983782754024433
5.810775380229938,3.2172651055717223
3.871251519541191,4.915010199063251
5.2601595116478705,4.595821206587341
5.20138116783683,4.213037402694567
5.171173495833923,6.526303199986439
5.132247146178481,6.250369167819043
3.343285545954554,6.530104092971509
3.1557234622026495,12.707748718201874
5.6187434840222386,5.17629262109646
2.672142336594564,4.305455526285348
2.770692961920277,2.5024250267017267
5.898025308743164,3.2778661019167004
6.519386844408943,4.384244376652179
4.717327577084039,4.949442964145361
5.922992089878396,4.073794361205865
5.239332083898998,5.682197330599305
2.981046205089919,12.51995973852803
6.84497182093089,5.003705350797475
4.4413895018297564,4.435492834386313
2.7886594170474472,6.730754895867836
5.870683265465452,3.857079232090964
4.216857809075276,3.597904003957235
3.9388090620948004,6.498420275650323
3.15508015401155,5.207198742586917
3.143758722408435,3.081883568329756
4.794694949644537,5.17489191791393
2.630485365376501,4.337207457260403
3.4132440584036248,4.1938419161148905
3.046459158949025,2.4247463856272393
4.707824523729194,5.704411668556098
1.4945089145639323,5.568311308965879
4.771812817155623,4.518559977109491
1.767526966104982,0.9841037350221149
2.982138720802904,4.1314735038411445
4.231784997525997,3.471564363695279
5.369086403432127,5.1953868539788015
4.654277951149074,4.437849579024718
5.261020543716217,3.501897646910673
5.558918037758816,3.9276743998521786
3.0691946463743927,8.258013527212459
5.255916026031422,4.504174746187973
1.996387283509816,5.922247941171937
5.34367873115345,4.686057545252148
6.634806284642599,5.183468126631814
3.633607543048664,3.530142483892865
6.057701331548473,4.579982969969074
4.662526842512322,3.770027223020225
5.316632102852074,6.613440960225359
4.701139141062879,4.247698353289875
5.287320786826734,3.617238393907174
5.109772937745667,4.614673167169103
5.318363128494751,4.946657037753272
6.221942214476204,5.606733177411726
0.7774092774225423,5.545242204428456
3.209030547130535,10.829060829510617
3.5808658095171797,3.5782712585513012
6.3680125729300885,2.645728613245414
4.681190348527901,4.062438286894619
2.9219778329679933,9.354504984495286
4.733458346902996,5.410971109030012
3.188337343512702,9.662578515986102
3.0815959990388886,2.6301150572648577
5.135692818730357,5.498171790507289
2.6796508618774384,5.7045764170575515
6.079524150865437,5.0469761962994975
3.7729948950975283,4.020621995810708
2.6292717158796246,6.291383190140491
2.6310169202377813,7.354825074551198
5.133302832660975,5.690166033690661
5.6724158547385235,4.059102309737202
5.8842418686702995,5.19321938070411
5.764308360777291,4.51025886127067
6.450887134555097,3.4887773135040954
5.600284569283425,5.3456286069234205
4.777352525884435,4.457341886735703
5.521086849570575,5.199174156779988
6.13888318179583,4.186384147649292
6.322018157682443,3.172166367086684
5.658759089251449,4.577726721365534
3.2874229602364466,7.626865961616948
4.666463543738335,4.204955885469729
6.50538856243602,4.834800840869564
4.864469550861832,3.291912294586675
5.667372453446396,4.4603901015342196
5.400983400780549,5.276225446402593
4.7291693277086875,2.4074601587955815
3.3731325270823866,5.136823625101107
4.953732008113942,6.652019623763294
5.032956631291202,6.027049458239208
4.792511351846476,5.613585516011376
3.0944539990105513,5.84373110108033
3.3487242086559044,9.198112138263188
5.8126041297999524,4.417544090272132
3.1100307288675086,5.498635867251846
6.2961075678795275,3.779805553419126
5.125882336370268,4.356244386167694
5.730425423149835,4.675728358068411
6.208690270311276,2.797743231021444
5.829360143508545,4.332392991980874
